Instance Type,vCPUs,Memory (GiB),Features,Family,CSP,Platform,Category,Min. CPU Architecture,Max. CPU Architecture,Min. Year,Max. Year,Link,,,,,
Standard_A8_v2,8,16,,Av2,Azure,Intel,General Purpose,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/av2-series,,,,,
Standard_A8m_v2,8,64,,Av2,Azure,Intel,General Purpose,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/av2-series,,,,,
Standard_B12ms,12,48,#premiumdisk #acceleratednet,B-series V1,Azure,Intel,Burstable,Broadwell,Ice Lake,2014,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes-b-series-burstable,,,,,
Standard_B16als_v2,16,32,#premiumdisk #acceleratednet,Basv2-series,Azure,AMD,Burstable,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/basv2,,,,,
Standard_B16as_v2,16,64,#premiumdisk #acceleratednet,Basv2-series,Azure,AMD,Burstable,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/basv2,,,,,
Standard_B16ls_v2,16,32,#premiumdisk #acceleratednet,Bsv2-series,Azure,Intel,Burstable,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bsv2-series,,,,,
Standard_B16ms,16,64,#premiumdisk #acceleratednet,B-series V1,Azure,Intel,Burstable,Broadwell,Ice Lake,2014,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes-b-series-burstable,,,,,
Standard_B16pls_v2,16,32,#premiumdisk #acceleratednet,Bpsv2-series,Azure,Arm,Burstable,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bpsv2-arm,,,,,
Standard_B16ps_v2,16,64,#premiumdisk #acceleratednet,Bpsv2-series,Azure,Arm,Burstable,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bpsv2-arm,,,,,
Standard_B16s_v2,16,64,#premiumdisk #acceleratednet,Bsv2-series,Azure,Intel,Burstable,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bsv2-series,,,,,
Standard_B1ls,1,0.5,#premiumdisk,B-series V1,Azure,Intel,Burstable,Broadwell,Ice Lake,2014,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes-b-series-burstable,,,,,
Standard_B1ms,1,2,#premiumdisk,B-series V1,Azure,Intel,Burstable,Broadwell,Ice Lake,2014,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes-b-series-burstable,,,,,
Standard_B1s,1,1,#premiumdisk,B-series V1,Azure,Intel,Burstable,Broadwell,Ice Lake,2014,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes-b-series-burstable,,,,,
Standard_B20ms,20,80,#premiumdisk #acceleratednet,B-series V1,Azure,Intel,Burstable,Broadwell,Ice Lake,2014,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes-b-series-burstable,,,,,
Standard_B2als_v2,2,4,#premiumdisk #acceleratednet,Basv2-series,Azure,AMD,Burstable,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/basv2,,,,,
Standard_B2as_v2,2,8,#premiumdisk #acceleratednet,Basv2-series,Azure,AMD,Burstable,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/basv2,,,,,
Standard_B2ats_v2,2,1,#premiumdisk #acceleratednet,Basv2-series,Azure,AMD,Burstable,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/basv2,,,,,
Standard_B2ls_v2,2,4,#premiumdisk #acceleratednet,Bsv2-series,Azure,Intel,Burstable,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bsv2-series,,,,,
Standard_B2ms,2,8,#premiumdisk,B-series V1,Azure,Intel,Burstable,Broadwell,Ice Lake,2014,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes-b-series-burstable,,,,,
Standard_B2pls_v2,2,4,#premiumdisk #acceleratednet,Bpsv2-series,Azure,Arm,Burstable,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bpsv2-arm,,,,,
Standard_B2ps_v2,2,8,#premiumdisk #acceleratednet,Bpsv2-series,Azure,Arm,Burstable,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bpsv2-arm,,,,,
Standard_B2pts_v2,2,1,#premiumdisk #acceleratednet,Bpsv2-series,Azure,Arm,Burstable,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bpsv2-arm,,,,,
Standard_B2s,2,4,#premiumdisk,B-series V1,Azure,Intel,Burstable,Broadwell,Ice Lake,2014,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes-b-series-burstable,,,,,
Standard_B2s_v2,2,8,#premiumdisk #acceleratednet,Bsv2-series,Azure,Intel,Burstable,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bsv2-series,,,,,
Standard_B2ts_v2,2,1,#premiumdisk #acceleratednet,Bsv2-series,Azure,Intel,Burstable,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bsv2-series,,,,,
Standard_B32als_v2,32,64,#premiumdisk #acceleratednet,Basv2-series,Azure,AMD,Burstable,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/basv2,,,,,
Standard_B32as_v2,32,128,#premiumdisk #acceleratednet,Basv2-series,Azure,AMD,Burstable,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/basv2,,,,,
Standard_B32ls_v2,32,64,#premiumdisk #acceleratednet,Bsv2-series,Azure,Intel,Burstable,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bsv2-series,,,,,
Standard_B32s_v2,32,128,#premiumdisk #acceleratednet,Bsv2-series,Azure,Intel,Burstable,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bsv2-series,,,,,
Standard_B4als_v2,4,8,#premiumdisk #acceleratednet,Basv2-series,Azure,AMD,Burstable,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/basv2,,,,,
Standard_B4as_v2,4,16,#premiumdisk #acceleratednet,Basv2-series,Azure,AMD,Burstable,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/basv2,,,,,
Standard_B4ls_v2,4,8,#premiumdisk #acceleratednet,Bsv2-series,Azure,Intel,Burstable,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bsv2-series,,,,,
Standard_B4ms,4,16,#premiumdisk,B-series V1,Azure,Intel,Burstable,Broadwell,Ice Lake,2014,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes-b-series-burstable,,,,,
Standard_B4pls_v2,4,8,#premiumdisk #acceleratednet,Bpsv2-series,Azure,Arm,Burstable,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bpsv2-arm,,,,,
Standard_B4ps_v2,4,16,#premiumdisk #acceleratednet,Bpsv2-series,Azure,Arm,Burstable,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bpsv2-arm,,,,,
Standard_B4s_v2,4,16,#premiumdisk #acceleratednet,Bsv2-series,Azure,Intel,Burstable,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bsv2-series,,,,,
Standard_B8als_v2,8,16,#premiumdisk #acceleratednet,Basv2-series,Azure,AMD,Burstable,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/basv2,,,,,
Standard_B8as_v2,8,32,#premiumdisk #acceleratednet,Basv2-series,Azure,AMD,Burstable,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/basv2,,,,,
Standard_B8ls_v2,8,16,#premiumdisk #acceleratednet,Bsv2-series,Azure,Intel,Burstable,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bsv2-series,,,,,
Standard_B8ms,8,32,#premiumdisk,B-series V1,Azure,Intel,Burstable,Broadwell,Ice Lake,2014,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/sizes-b-series-burstable,,,,,
Standard_B8pls_v2,8,16,#premiumdisk #acceleratednet,Bpsv2-series,Azure,Arm,Burstable,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bpsv2-arm,,,,,
Standard_B8ps_v2,8,32,#premiumdisk #acceleratednet,Bpsv2-series,Azure,Arm,Burstable,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bpsv2-arm,,,,,
Standard_B8s_v2,8,32,#premiumdisk #acceleratednet,Bsv2-series,Azure,Intel,Burstable,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/bsv2-series,,,,,
Standard_D1,1,3.5,,D-series,Azure,Intel,General Purpose,Haswell,Haswell,2013,2013,https://azure.microsoft.com/en-us/blog/new-d-series-virtual-machine-sizes/,,,,,
Standard_D1_v2,1,3.5,#acceleratednet,Dv2-series,Azure,Intel,General Purpose,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv2-dsv2-series,,,,,
Standard_D11,2,14,,D1-series,Azure,Intel,General Purpose,Haswell,Haswell,2013,2013,https://azure.microsoft.com/en-us/blog/new-d-series-virtual-machine-sizes/,,,,,
Standard_D11_v2,2,14,#acceleratednet,Dv2-series 11-15,Azure,Intel,Memory Optimized,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv2-dsv2-series-memory,,,,,
Standard_D12,4,28,,D1-series,Azure,Intel,General Purpose,Haswell,Haswell,2013,2013,https://azure.microsoft.com/en-us/blog/new-d-series-virtual-machine-sizes/,,,,,
Standard_D12_v2,4,28,#acceleratednet,Dv2-series 11-15,Azure,Intel,Memory Optimized,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv2-dsv2-series-memory,,,,,
Standard_D13,8,56,,D1-series,Azure,Intel,General Purpose,Haswell,Haswell,2013,2013,https://azure.microsoft.com/en-us/blog/new-d-series-virtual-machine-sizes/,,,,,
Standard_D13_v2,8,56,#acceleratednet,Dv2-series 11-15,Azure,Intel,Memory Optimized,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv2-dsv2-series-memory,,,,,
Standard_D14,16,112,,D1-series,Azure,Intel,General Purpose,Haswell,Haswell,2013,2013,https://azure.microsoft.com/en-us/blog/new-d-series-virtual-machine-sizes/,,,,,
Standard_D14_v2,16,112,#acceleratednet,Dv2-series 11-15,Azure,Intel,Memory Optimized,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv2-dsv2-series-memory,,,,,
Standard_D15_v2,20,140,#acceleratednet,Dv2-series 11-15,Azure,Intel,Memory Optimized,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv2-dsv2-series-memory,,,,,
Standard_D16_v3,16,64,#acceleratednet,Dsv3-series,Azure,Intel,General Purpose,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv3-dsv3-series,,,,,
Standard_D16_v4,16,64,#acceleratednet,Dv4-series,Azure,Intel,General Purpose,Cascade Lake,Ice Lake,2019,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv4-dsv4-series,,,,,
Standard_D16_v5,16,64,#acceleratednet,Dv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv5-dsv5-series,,,,,
Standard_D16a_v4,16,64,#acceleratednet,Dav4-series,Azure,AMD,General Purpose,AMD EPYC 2nd gen,AMD EPYC 3rd gen,2019,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/dav4-dasv4-series,,,,,
Standard_D16ads_v5,16,64,#premiumdisk #acceleratednet,Dadsv5-series,Azure,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/dasv5-dadsv5-series,,,,,
Standard_D16as_v4,16,64,#premiumdisk #acceleratednet,Dasv4-series,Azure,AMD,General Purpose,AMD EPYC 2nd gen,AMD EPYC 3rd gen,2019,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/dav4-dasv4-series,,,,,
Standard_D16as_v5,16,64,#premiumdisk #acceleratednet,Dasv5-series,Azure,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/dasv5-dadsv5-series,,,,,
Standard_D16d_v4,16,64,#acceleratednet,Ddv4-series,Azure,Intel,General Purpose,Cascade Lake,Ice Lake,2019,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/ddv4-ddsv4-series,,,,,
Standard_D16d_v5,16,64,#acceleratednet,Ddv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/ddv5-ddsv5-series,,,,,
Standard_D16ds_v4,16,64,#premiumdisk #acceleratednet,Ddsv4-series,Azure,Intel,General Purpose,Cascade Lake,Ice Lake,2019,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/ddv4-ddsv4-series,,,,,
Standard_D16ds_v5,16,64,#premiumdisk #acceleratednet,Ddsv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/ddv5-ddsv5-series,,,,,
Standard_D16lds_v5,16,32,#premiumdisk #acceleratednet,Dldsv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dlsv5-dldsv5-series,,,,,
Standard_D16ls_v5,16,32,#premiumdisk #acceleratednet,Dlsv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dlsv5-dldsv5-series,,,,,
Standard_D16pds_v5,16,64,#premiumdisk #acceleratednet,Dpdsv5-series,Azure,Arm,General Purpose,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dpsv5-dpdsv5-series,,,,,
Standard_D16plds_v5,16,32,#premiumdisk #acceleratednet,Dpldsv5-series,Azure,Arm,General Purpose,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dplsv5-dpldsv5-series,,,,,
Standard_D16pls_v5,16,32,#premiumdisk #acceleratednet,Dplsv5-series,Azure,Arm,General Purpose,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dplsv5-dpldsv5-series,,,,,
Standard_D16ps_v5,16,64,#premiumdisk #acceleratednet,Dpsv5-series,Azure,Arm,General Purpose,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dpsv5-dpdsv5-series,,,,,
Standard_D16s_v3,16,64,#premiumdisk #acceleratednet,Dsv3-series,Azure,Intel,General Purpose,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv3-dsv3-series,,,,,
Standard_D16s_v4,16,64,#premiumdisk #acceleratednet,Dsv4-series,Azure,Intel,General Purpose,Cascade Lake,Ice Lake,2019,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv4-dsv4-series,,,,,
Standard_D16s_v5,16,64,#premiumdisk #acceleratednet,Dsv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv5-dsv5-series,,,,,
Standard_D2,2,7,,D-series,Azure,Intel,General Purpose,Haswell,Haswell,2013,2013,https://azure.microsoft.com/en-us/blog/new-d-series-virtual-machine-sizes/,,,,,
Standard_D2_v2,2,7,#acceleratednet,Dv2-series,Azure,Intel,General Purpose,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv2-dsv2-series,,,,,
Standard_D2_v3,2,8,#acceleratednet,Dsv3-series,Azure,Intel,General Purpose,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv3-dsv3-series,,,,,
Standard_D2_v4,2,8,#acceleratednet,Dv4-series,Azure,Intel,General Purpose,Cascade Lake,Ice Lake,2019,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv4-dsv4-series,,,,,
Standard_D2_v5,2,8,#acceleratednet,Dv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv5-dsv5-series,,,,,
Standard_D2a_v4,2,8,#acceleratednet,Dav4-series,Azure,AMD,General Purpose,AMD EPYC 2nd gen,AMD EPYC 3rd gen,2019,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/dav4-dasv4-series,,,,,
Standard_D2ads_v5,2,8,#premiumdisk #acceleratednet,Dadsv5-series,Azure,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/dasv5-dadsv5-series,,,,,
Standard_D2as_v4,2,8,#premiumdisk #acceleratednet,Dasv4-series,Azure,AMD,General Purpose,AMD EPYC 2nd gen,AMD EPYC 3rd gen,2019,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/dav4-dasv4-series,,,,,
Standard_D2as_v5,2,8,#premiumdisk #acceleratednet,Dasv5-series,Azure,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/dasv5-dadsv5-series,,,,,
Standard_D2d_v4,2,8,#acceleratednet,Ddv4-series,Azure,Intel,General Purpose,Cascade Lake,Ice Lake,2019,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/ddv4-ddsv4-series,,,,,
Standard_D2d_v5,2,8,#acceleratednet,Ddv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/ddv5-ddsv5-series,,,,,
Standard_D2ds_v4,2,8,#premiumdisk #acceleratednet,Ddsv4-series,Azure,Intel,General Purpose,Cascade Lake,Ice Lake,2019,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/ddv4-ddsv4-series,,,,,
Standard_D2ds_v5,2,8,#premiumdisk #acceleratednet,Ddsv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/ddv5-ddsv5-series,,,,,
Standard_D2lds_v5,2,4,#premiumdisk #acceleratednet,Dldsv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dlsv5-dldsv5-series,,,,,
Standard_D2ls_v5,2,4,#premiumdisk #acceleratednet,Dlsv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dlsv5-dldsv5-series,,,,,
Standard_D2pds_v5,2,8,#premiumdisk #acceleratednet,Dpdsv5-series,Azure,Arm,General Purpose,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dpsv5-dpdsv5-series,,,,,
Standard_D2plds_v5,2,4,#premiumdisk #acceleratednet,Dpldsv5-series,Azure,Arm,General Purpose,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dplsv5-dpldsv5-series,,,,,
Standard_D2pls_v5,2,4,#premiumdisk #acceleratednet,Dplsv5-series,Azure,Arm,General Purpose,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dplsv5-dpldsv5-series,,,,,
Standard_D2ps_v5,2,8,#premiumdisk #acceleratednet,Dpsv5-series,Azure,Arm,General Purpose,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dpsv5-dpdsv5-series,,,,,
Standard_D2s_v3,2,8,#premiumdisk #acceleratednet,Dsv3-series,Azure,Intel,General Purpose,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv3-dsv3-series,,,,,
Standard_D2s_v4,2,8,#premiumdisk #acceleratednet,Dsv4-series,Azure,Intel,General Purpose,Cascade Lake,Ice Lake,2019,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv4-dsv4-series,,,,,
Standard_D2s_v5,2,8,#premiumdisk #acceleratednet,Dsv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv5-dsv5-series,,,,,
Standard_D3,4,14,,D-series,Azure,Intel,General Purpose,Haswell,Haswell,2013,2013,https://azure.microsoft.com/en-us/blog/new-d-series-virtual-machine-sizes/,,,,,
Standard_D3_v2,4,14,#acceleratednet,Dv2-series,Azure,Intel,General Purpose,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv2-dsv2-series,,,,,
standard_d3_v2_promo,1,,,Dv2-series,Azure,Intel,General Purpose,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv2-dsv2-series,,,,,
Standard_D32_v3,32,128,#acceleratednet,Dsv3-series,Azure,Intel,General Purpose,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv3-dsv3-series,,,,,
Standard_D32_v4,32,128,#acceleratednet,Dv4-series,Azure,Intel,General Purpose,Cascade Lake,Ice Lake,2019,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv4-dsv4-series,,,,,
Standard_D32_v5,32,128,#acceleratednet,Dv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv5-dsv5-series,,,,,
Standard_D32a_v4,32,128,#acceleratednet,Dav4-series,Azure,AMD,General Purpose,AMD EPYC 2nd gen,AMD EPYC 3rd gen,2019,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/dav4-dasv4-series,,,,,
Standard_D32ads_v5,32,128,#premiumdisk #acceleratednet,Dadsv5-series,Azure,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/dasv5-dadsv5-series,,,,,
Standard_D32as_v4,32,128,#premiumdisk #acceleratednet,Dasv4-series,Azure,AMD,General Purpose,AMD EPYC 2nd gen,AMD EPYC 3rd gen,2019,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/dav4-dasv4-series,,,,,
Standard_D32as_v5,32,128,#premiumdisk #acceleratednet,Dasv5-series,Azure,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/dasv5-dadsv5-series,,,,,
Standard_D32d_v4,32,128,#acceleratednet,Ddv4-series,Azure,Intel,General Purpose,Cascade Lake,Ice Lake,2019,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/ddv4-ddsv4-series,,,,,
Standard_D32d_v5,32,128,#acceleratednet,Ddv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/ddv5-ddsv5-series,,,,,
Standard_D32ds_v4,32,128,#premiumdisk #acceleratednet,Ddsv4-series,Azure,Intel,General Purpose,Cascade Lake,Ice Lake,2019,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/ddv4-ddsv4-series,,,,,
Standard_D32ds_v5,32,128,#premiumdisk #acceleratednet,Ddsv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/ddv5-ddsv5-series,,,,,
Standard_D32lds_v5,32,64,#premiumdisk #acceleratednet,Dldsv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dlsv5-dldsv5-series,,,,,
Standard_D32ls_v5,32,64,#premiumdisk #acceleratednet,Dlsv5-series,Azure,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dlsv5-dldsv5-series,,,,,
Standard_D32pds_v5,32,128,#premiumdisk #acceleratednet,Dpdsv5-series,Azure,Arm,General Purpose,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dpsv5-dpdsv5-series,,,,,
Standard_D32plds_v5,32,64,#premiumdisk #acceleratednet,Dpldsv5-series,Azure,Arm,General Purpose,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dplsv5-dpldsv5-series,,,,,
Standard_D32pls_v5,32,64,#premiumdisk #acceleratednet,Dplsv5-series,Azure,Arm,General Purpose,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dplsv5-dpldsv5-series,,,,,
Standard_D32ps_v5,32,128,#premiumdisk #acceleratednet,Dpsv5-series,Azure,Arm,General Purpose,Ampere Altra,Ampere Altra,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dpsv5-dpdsv5-series,,,,,
Standard_D32s_v3,32,128,#premiumdisk #acceleratednet,Dsv3-series,Azure,Intel,General Purpose,Haswell,Ice Lake,2013,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv3-dsv3-series,,,,,
Standard_D32s_v4,32,128,#premiumdisk #acceleratednet,Dsv4-series,Azure,Intel,General Purpose,Cascade Lake,Ice Lake,2019,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/dv4-dsv4-series,,,,,
